file_name,meme_type,hate_type,meme_type2,hate_type2,text
img195.jpg,hate_speech,religion,0.0,0.0,الاسلام دين السلام وسلميتنا اقوى من الرصاص
img188.jpg,hate_speech,religion,0.0,0.0,رهط لسه بقوله السلام عليكم راح مايلي
img185.jpg,hate_speech,religion,0.0,0.0,انا حكيت مشكلتي لشيخ الجامع وقلتله لا تحكي الشيخ طول الخطبة
img190.jpg,hate_speech,religion,0.0,0.0,هدر الغذاء أمريكا بقيمة مليار دولار الثلاثاء فبراير
img210.jpg,only humor,no hate,1.0,,يبني ذاكر عشان تجيب درجة في الامتحان ايه ده درجة
img205.jpg,only humor,no hate,1.0,,والله حرام  يشغلوها وهي في السن ده
img200.jpg,only humor,no hate,1.0,,هو طه واحد صحبي كان بيكر على بنت فتره ومراقبتها زمان شافها مره انها تعبانه قال لازم افتح معاها كلام واسأله مالك مواقفها وسألها قالتله انا حامل أعجبنى
img206.jpg,only humor,no hate,1.0,,المذاكرة الي ورايا انا قاعد بدور على مسلسل اتابعه
img204.jpg,only humor,no hate,1.0,,ما تزرعه في الليل تحصده في الصباح
img203.jpg,only humor,no hate,1.0,,مفيش خروج من البيت
img207.jpg,only humor,no hate,1.0,,طا لمجرد أهلي زعلانين مني وقررت اسوي لهم كيكة بالتوفي حلوة الكيكة بس ناقصها جنط
img209.jpg,only humor,no hate,1.0,,العسيل سيمبا لما تكبر حرف الالف
img199.jpg,only humor,no hate,1.0,,وانا طالعة من البيت 8 وربع وبتمنى اوصل المحاضرة على الساعة 8
img198.jpg,only humor,no hate,1.0,,عمر كمال يستبدل اشرب خمور وحشيش في حفل
img201.jpg,only humor,no hate,1.0,,لما اكون شغالة في النيابة والاقي المتهم بيعيط قدامي اوعدني انك تتغير
img197.jpg,only humor,no hate,1.0,,سوف أتجاهله اليوم بأكمله
img239.jpg,only humor,no hate,1.0,,فكره محمد رمضان استمر علب كدا سنتين ممكن بعدى ناس مولود
img244.jpg,hate_speech,gender,0.0,4.0,بتكون كاتبة على الفيسبوك انا الان في سيتي ستارز وباخذ البريك فاست في ستاربكس مع الكوكيز اللي بحبه وفي الحقيقة بتكون ماكلة صحن فول مع راسين بصل وراسين فجل مع صحن مخلل في مطعم القاعود
img245.png,hate_speech,gender,0.0,4.0,حقوق أساسية للمرأة الزلام هل هذه سيابة
img243.jpg,hate_speech,gender,0.0,4.0,بتعرفوا شو بديش اتزوج
img242.png,hate_speech,gender,0.0,4.0,زلمة أنا برأيي أنا
img238.jpg,hate_speech,gender,0.0,4.0,شكل البنت لما  تغني بإحساس
img230.jpg,hate_speech,race,0.0,3.0,عندما ترى زوجتك الصينية تشاهد ناشونال جيوغرافيك و فيها كتآب وصفات المطبخ و تطلب منك تحضرها قلم
img218.jpg,hate_speech,gender,0.0,4.0,ما عندي اي مشكلة احط 20 الف على مكياج والله اذا وجهك زق لهالدرجة اشتري لك نقاب ربال اوفر لك
img219.jpg,hate_speech,national_origin,0.0,2.0,المماليك بعد كلوا ومستنيين الحاجة السقعة
img231.png,hate_speech,national_origin,0.0,2.0,عندما يشتمون بكلمة ليبي متخلف
img240.jpg,hate_speech,national_origin,0.0,2.0,وأخيرا السعودية تسمح للنساء بقيادة السيارة
img233.jpg,hate_speech,national_origin,0.0,2.0,عندما تخرج من مهبل أمك وتكتشف انك اردني
img234.jpg,hate_speech,national_origin,0.0,2.0,عندما يذهب جزائري لعين إلى تونس
img241.jpg,hate_speech,religion,0.0,0.0,جو جميل ومعتدل صلاة الإستسقاء
img225.jpg,only humor,no hate,1.0,,يسمح بالتدخين كل الايام ما عدا اليوم
img237.jpg,hate_speech,religion,0.0,0.0,عندما تقنين حياتك الإلتزام الطاعات تدخلين الجنة بما أتيتي العمل الصالح لتكتشفي الجنة لها أكثر درجة
img216.jpg,only humor,no hate,1.0,,احلى حاجة بابا حلف على خطيبي يبات في اوضتي عشان الدنيا بتمطر
img227.jpg,hate_speech,ddd,0.0,1.0,ستيفن هاوكين كان يساند الرابعة العدوية طول حياته من غير ان ينتبهله حد الماسونية لا تتحرك
img220.jpg,only humor,no hate,1.0,,يعني ايه هتاخذ ديكور الشقة لوحدك؟ مش انا الي اخترتك؟
img221.jpg,only humor,no hate,1.0,,معايا واحد صاحبي في الصورة
img214.jpg,only humor,no hate,1.0,,بقول لصاحبي فرح اختي ومش عازم غيركو ومش عايزين كل الناس كلها تعرف صاحبي :
img223.jpg,only humor,no hate,1.0,,وانا قاعدة مفموصة بعد ما دورت على جوجل وما لقيتش طريقة انجح بيها من غير ما اتعب
img228.jpg,hate_speech,religion,0.0,0.0,ملحد توقف عن فرض ارائك وافكارك علي
img236.jpg,only humor,no hate,1.0,,لما اللابتوب يطفي فجاه وانت بتتفرج على فيلم رومانسي فتشوف نفسك الشاشة
img229.jpg,only humor,no hate,1.0,,كارتون نيتورك
img232.jpg,hate_speech,national_origin,0.0,2.0,عندما تكون مغربي حقير وتقول لك فتاة ارسل لي قبلة
img224.jpg,only humor,no hate,1.0,,مالك يا حج بتعيط ليه ادعيله بالرحمة تخيل محدش جيه جنازتي
img211.jpg,only humor,no hate,1.0,,شوربة عدس
img235.jpg,hate_speech,ddd,0.0,1.0,سأخبر الله بكل شي
img222.jpg,only humor,no hate,1.0,,الشريف فواز خويي قبل شوي زعل وطردني لاني جيت بسروال السباحة
img226.jpg,only humor,no hate,1.0,,مساعد سليمان الله يرحمه ضحى بنفسه وصار كفتة عشان عياله ما يموتون
img212.jpg,only humor,no hate,1.0,,مراية المحل مراية البيت
img215.jpg,only humor,no hate,1.0,,الخزينة رجال سيدات
img217.jpg,only humor,no hate,1.0,,السلام عليكم باسين الشيطان لولا يوسوس لواحد امريكي يوسوس ب
img213.jpg,only humor,no hate,1.0,,عزيزتي انتي الوحيدة عزيزة 1 عزيزة 2 عزيزة 3 عزيزة 4
img250.jpg,only offensive,no hate,2.0,,أتقول رأيي لا يهم فقط لأنني أشاهد الأنمي
img246.jpg,only humor,no hate,1.0,,كلي البنات أنا ماشي
img270.jpg,hate_speech,gender,0.0,4.0,المجتمع : أكيد اتعدى عليها عشان كانت لابسة قصير وأغرته أنا:
img259.jpg,hate_speech,gender,0.0,4.0,موظف طوارئ أهلا شو الحالة الطارئة عندك مرأة بحياتك ساعدني في شباب اقتحموا البيت عندي الموظف بس عفكرة مش كل الزلام هيك أنا شخصيا مكنتش بسوي هيك إشي
img272.jpg,only humor,no hate,1.0,,أنا عاملة حالي مشغولة مماثلة شباب تمرق بالشارع
img268.png,hate_speech,gender,0.0,4.0,الناس الي بتفكر انه النسوية هي كره للرجال
img275.png,hate_speech,gender,0.0,4.0,شوفو لبسه قديش قصير شوفوني بطلعو  لحالهن بالليل شوفوني بضحكوا بصوت عالي
img274.png,hate_speech,gender,0.0,4.0,لائحة فوائد الذكورية للمجتمع
img276.png,hate_speech,gender,0.0,4.0,ميمز نسوية خربتوا الدنيا ارجعوا عيدوا من اول
img266.jpg,hate_speech,gender,0.0,4.0,اقعدي منيح زي الصبايا المحترمات أنا
img258.jpg,only humor,no hate,1.0,,لما استوعبت إني مجاورة أبي الأولوية
img248.png,hate_speech,gender,0.0,4.0,لكل شاب حاسس مهاجم إسا... اقعد وسكر رجليك
img278.png,hate_speech,gender,0.0,4.0,تصرخش زي الزلام هاد خامس بطن حلك تتعود
img247.png,only offensive,no hate,2.0,,بدي معلمة عشان تكون بالبيت وقت ترويحة الاولاد
img279.png,hate_speech,gender,0.0,4.0,هاد اللي بصير لما تلبسي زي السايبات وهاد الي بصير لما تلبس زي لعيب البيسبول
img271.jpg,hate_speech,gender,0.0,4.0,انت فاهمة انه بس قلتي عن حالك نسوية قللتي احتمال الشباب ييجو يحكوا معك لتقريبا 0
img267.png,hate_speech,gender,0.0,4.0,انت شو بيفهمك انا بقلك كيف خلص انا بنقذ حالي
img273.jpg,hate_speech,gender,0.0,4.0,بتنقل على خلفية شرف عائلة المجتمع ابصر شو عاملة انا
img249.png,hate_speech,religion,0.0,0.0,وينتا بدنا نجوزك ونفرح فيك حل عن ربي
img265.jpg,hate_speech,gender,0.0,4.0,ما تحتاجه النساء واخيرا حد راح يحكي عن حقوق المرأة غسالات سونووكو
img262.png,hate_speech,gender,0.0,4.0,كلمة عند الدكتور الكلمة مرتي اللي جابت اولاد ممنوع تصوت تطلع البيت ومرات بضربها اذا تضيق خلاقي بفضلها تبكي الدكتور واضح إنها مجنونة
img264.png,only humor,no hate,1.0,,لما حد بفكر انه بوجهلي اهانة اذا قال عني نسوية
img252.jpg,hate_speech,gender,0.0,4.0,انا زلمة متعصب وهدول ايدي المتعصبنات
img254.png,hate_speech,gender,0.0,4.0,مش حلو لما البنت مش حلو لما البنت
img277.png,hate_speech,gender,0.0,4.0,زبطي بلوزتك ظهرك مبين بالمقابل
img263.jpg,hate_speech,gender,0.0,4.0,اذا بقتلها فش حاجة تهكل هم حدا يراسلها على التليفون
img261.jpg,hate_speech,gender,0.0,4.0,سؤال اليوم هل كرة القدم الرجالية تستاهل المشاهدة مثل كرة القدم العادية
img257.png,hate_speech,gender,0.0,4.0,تريندات الشباب بحبوهاش بالبنات واحدة مخطوبة صابغة شعرها اشقر واحدة بتضحك مع اولاد صفها واحدة حاطة حومرة حمراء تريندات البنات بحبوهاش بالشباب تنقتل لأنها طلعت لحالها بالليل 
img269.jpg,hate_speech,gender,0.0,4.0,منطق العالم الذكوري مين ماسكك المسافة نفسها
img255.jpg,hate_speech,gender,0.0,4.0,معقول تكون هون كوكب الأرض هل يا ترى رح نلاقي حياة ذكية بهاي المجرة معقول تكون هذا الزلمة النسوان بعرفوش يسوقوا والبحث بعده مستمر
img251.jpg,hate_speech,gender,0.0,4.0,الشب بحب البنت اللي
img260.png,hate_speech,gender,0.0,4.0,انت غير عن باقي البنات الي عرفتهن قبلك ومال باقي البنات؟
img253.jpg,hate_speech,gender,0.0,4.0,الكل يوقف اسا اسا ايش عم بسوي؟ اجا الزلمة يحكيلنا رأيه
img280.png,hate_speech,gender,0.0,4.0,واحد يناضل لحقوق الرجال ويحصل على حقوقه
img256.jpg,hate_speech,gender,0.0,4.0,انشالله اسا صورتي عووووو اه اوكي باي باي مع السلامة اعوذ بالله عويت ناحية البدر غير اني بحترم حق النساء بالتواجد بالحيز العام دون تحرشات
img300.jpg,hate_speech,gender,0.0,4.0,بس مش كل الزلام زلام -كل الزلام
img294.jpg,only offensive,no hate,2.0,,سر النجاح لبعض الناس
img313.png,hate_speech,gender,0.0,4.0,هسا هذا هو سبب الفرق بمعشاتنا؟
img309.jpg,hate_speech,gender,0.0,4.0,قول ورايا قبلت نكدها وطول لسانها
img288.png,hate_speech,gender,0.0,4.0,جبت أنا لأحلى مرا بالعالم كيلو لحمة وياسين بصل عشان تعليلها أطيب ثراء
img304.jpg,hate_speech,gender,0.0,4.0,شاب ولادي شواي البنت شيخة يلعن حياتي أنا عما بتعرف انه عمرها الشاب وشو يعني العمر مجرد رقم أنا بتعرف ايش كمان رقم
img303.jpg,hate_speech,gender,0.0,4.0,لما زلمة يحكيلي بهاد البيت كلمتي بس الي بتمشي
img301.jpg,hate_speech,gender,0.0,4.0,لأمن ضايقتني إنت ببساطة ذكور ذكوري
img295.png,hate_speech,gender,0.0,4.0,إبن عمك أولى فيكي
img310.png,hate_speech,gender,0.0,4.0,دانا قرأت وتعمقت كتير في النسوية وبرضو مقتنعتش فيها
img287.jpg,only humor,no hate,1.0,,بنت في العشرينيات عماتي الي بضلوا يسألوا وينتا بدي اتجوز
img312.png,hate_speech,gender,0.0,4.0,فقرة منطق أعوج اختي لازم تلبس بشكل محترم وممنوع تحكي مع شباب الحبيبة بحب تكون منفتحة وشايفة الدنيا
img286.jpg,hate_speech,gender,0.0,4.0,عين الانسان بتقدر تتوسع لحد حجمها الأصلي لما بتشوف اشي بتحبه انا زلمة وبعترف بامتيازاتي كرجل
img297.jpg,hate_speech,gender,0.0,4.0,نجحت بنضالي النسوي إني أفوت نساء على وحدة الطيران بالجيش نقدر نصف زينا السلام
img315.jpg,hate_speech,gender,0.0,4.0,وضع صبري لما ذكوري يفتح ثمه
img285.png,hate_speech,gender,0.0,4.0,الشب اللي بفكر انه مركز الكرة الارضية
img284.png,only humor,no hate,1.0,,ليش بتضحكيش مش لايق عالبنت الكشرة انا:
img282.png,hate_speech,gender,0.0,4.0,ملابس المرأة تحكي تربية ابيها وغيرة اخيها ورجولة زوجها
img293.jpg,hate_speech,gender,0.0,4.0,سمعة المرأة مثل المراية اذا بتنكسر ما بترجع زي ما كانت
img302.jpg,hate_speech,gender,0.0,4.0,وأخيرا صدد الجزء الاول كتاب كيف ترضي زوجتك
img299.png,hate_speech,gender,0.0,4.0,أنا بجهة حالي أروح أشوف حبيبي بعد ما كتبت يما كل الزلام زبالة على الفيسبوك قبل دقيقتين
img307.png,hate_speech,gender,0.0,4.0,أنا مع حرية المرأة بس بحدود
img296.jpg,hate_speech,gender,0.0,4.0,لما ذكوري بشوف نسوية تحكي عن نسويتها
img298.png,hate_speech,gender,0.0,4.0,كيف الزلام بفكروا احترام النساء بكون المرات الي احترمت فيهم النساء
img289.png,hate_speech,gender,0.0,4.0,اموت واشوف فاتحيتلي هالاجرين شوو بعمل الحلو هون لحاله ولا يهمك
img308.png,hate_speech,gender,0.0,4.0,حدا حط تعليق ذكوري على صفحة نسوية وبستنى فيهن يعطوه اعتبار
img283.png,hate_speech,gender,0.0,4.0,لبسها السبب لازم تلبس اشي ما يستدعي التحرش
img305.jpg,hate_speech,gender,0.0,4.0,وبعدها قاللى المرأة معززة شو صاير عليها
img292.png,hate_speech,gender,0.0,4.0,أنا بسمح لاختي تصاحب ياااااه بس هسا صار ينفع احب واحس شكرا يا ابو شخة
img311.png,hate_speech,gender,0.0,4.0,الله يستر عليكي حبيبتي ليش انا عريانة
img306.jpg,hate_speech,gender,0.0,4.0,بس محنا جايين نحررك من القمع الي عايشيته
img314.png,hate_speech,gender,0.0,4.0,اصحى يا رجل شو بدك نسيت تسترجل اليوم لاااا
img291.jpg,hate_speech,gender,0.0,4.0,حبيبتي بغار عليكي وبفضل ما تروحيش على السينما مع رفقاتك ما عندي ثقة بحالي فعشان هيك بحبسك بالبيت عشان احس برجولتي
img281.jpg,hate_speech,gender,0.0,4.0,بغار عليك عشان هيك بدي تبطلي تحكي مع الشباب وتمحيهم كلهم من الفيسبوك
img290.png,hate_speech,gender,0.0,4.0,لا يا زلمة ما رفضتنيش هاي اكيد ليزبيان
img329.jpg,hate_speech,national_origin,0.0,2.0,انها طيور لكن لا تطير سبحان الله
img325.jpg,hate_speech,religion,0.0,0.0,هذا الشاب يوضح لكم خطورة الزواج انظروا ماذا حل به والعياذ بالله
img330.jpg,only offensive,no hate,2.0,,والدي : احضر بعض الفواكه للاستاذ انا :
img337.png,hate_speech,gender,0.0,4.0,لما يشوفوا بنت بلدهن بالجامعة نحن نراقب كل تحركاتك
img349.jpg,hate_speech,gender,0.0,4.0,أنت غير مرتبط لأنك شاذ
img345.jpg,only offensive,no hate,2.0,,لما أحاول أقنع صاحبي العنيد بموضوع معين
img323.jpg,hate_speech,gender,0.0,4.0,شاب البنات ولا مرة رح يعرفوا قديش صعب الواحد يكون بمنطقة الصداقة انا:
img341.png,hate_speech,gender,0.0,4.0,بتفكر انه الواحد لازم يضل يجيب ولاد لحد ما يجيه  صبي يحمل اسمه تبقى حمار
img320.png,hate_speech,gender,0.0,4.0,شباب راكضين يحكوا لبنت كيف تصف السيارة الحوظة البنت لم تطلب خبير صف سيارات
img332.png,hate_speech,gender,0.0,4.0,أنا أختي الصغيرة تطلع نسوية
img318.jpg,hate_speech,gender,0.0,4.0,أكم زلمة نحتاج عشان نغير لمبة مش كل الزلام
img340.jpg,hate_speech,gender,0.0,4.0,البنت لما تروح على عرس وتنام بمكياجها
img322.png,hate_speech,gender,0.0,4.0,لما زلمة يكون متورط وبرضو بقبلش مساعدة من حدا منعا لخدش رجولته ولا يهمك انا مسيطر عالوضع
img350.png,hate_speech,gender,0.0,4.0,سواقة الشباب اذا بنت سبقتهن
img324.png,hate_speech,gender,0.0,4.0,لما يختاروا زلمة بدون كفائة يكون مدير بس لكونه ذكر
img317.jpg,hate_speech,gender,0.0,4.0,هون كنت بعرض الأسباب المقنعة لأفضلية الرجل المرأة لو اني لقيت
img327.jpg,hate_speech,gender,0.0,4.0,لن يفلح قوم ولوا امرهم لأمراة فلاحة العالم الذكوري 
img326.png,hate_speech,gender,0.0,4.0,بتسمعه بقولوا بالشارع البنات بعرفش يسوقوا منيح
img319.png,hate_speech,gender,0.0,4.0,بدي اياها صغيرة عشان اربيها على إيدي
img321.png,hate_speech,gender,0.0,4.0,لما كل الحارة تحكي لامي كيف بتخلي بنتك تطلع بساعات متأخرة من البيت أنا لما أعرف طلبت رأيك طيب رأيك مين طلب رأيكم
img316.jpg,hate_speech,gender,0.0,4.0,لازم نتعلم من سكان الأرض اشي يفيدنا الصناعة الزراعة النظام الذكوري
img347.png,hate_speech,gender,0.0,4.0,بعد حالة قتل لامرأة لو بدون يتظاهروا انا مهني ماخذات حقوقهن وزيادة
img348.jpg,hate_speech,race,0.0,3.0,كريم إزالة الرؤوس السوداء
img346.jpg,hate_speech,race,0.0,3.0,العرب زواج الاقارب شيء عادي ولا خطر فيه على الابناء أبناؤهم 
img336.jpg,hate_speech,national_origin,0.0,2.0,علما تنضم للجيش لعراقي للعظيم أول شهد بالجيش وقبل وصول لكاتب يجد نفسك ترشحي الملابس البرتقالية
img333.jpg,hate_speech,national_origin,0.0,2.0,بعدما تعود جيدان الجزائريين ويحين وقت الطعام فتجد صورة بوتفليقة على الكرسي الثي ترغب لجلوس فيه فتقوم اخدها ضعه قلى لالة وتجلس مكانه الالام اقا جيرانك النائبين تشطن
img335.jpg,hate_speech,gender,0.0,4.0,لم يقص شعره كاملا لم يترك شعره ينمو انه شاذ
img344.jpg,hate_speech,religion,0.0,0.0,شاهد أمة يعبدون الله وحده لا شريك له
img342.jpg,hate_speech,religion,0.0,0.0,عندما تكون مسلما وتريد الانتحار لكنه حرام الله اكبر
img343.jpg,hate_speech,religion,0.0,0.0,عندما تكون يهودي وتعيش في القاهرة وتكتشف ان عيد 6 اكتوبر يوم السبت 
img334.jpg,only humor,no hate,1.0,,عندما تنتهي من اكل الفاصوليا ثم تذهب لصلاة لجمعة
img328.jpg,only humor,no hate,1.0,,ذلك الشيء يخيفني
img331.jpg,only humor,no hate,1.0,,أين هو القناص انا لا اراه
img339.jpg,only offensive,no hate,2.0,,قبل 2000 سنة اليوم
img338.jpg,only humor,no hate,1.0,,بعدما اسمع والدي أخد هاتفي لكنه مقفل بكلمة يعود ولكنه قام بفتح لهاتف وأخذ بطاقة الدائرة الخارجية لالالالالا ع
img352.jpg,only humor,no hate,1.0,,عندما تقرأ سورة المنافقون ويدخل صديقك الغرفة
img356.jpg,only humor,no hate,1.0,,عندما يعجز والدك عن اصلاح شيء قم بالاضاءة جيدا
img380.jpg,only humor,no hate,1.0,,الخاص مع بنت
img357.png,only humor,no hate,1.0,,الشب لما يكتشف انه اذا ابتسمتي قباله هذا لا يعني انك واقعة في غرامه
img384.jpg,hate_speech,gender,0.0,4.0,لما الاستاذ يقول الي يزين دفتره بجيب درجات وتلاقي صاحبك عامل لاصق فراشات ورود
img365.png,hate_speech,gender,0.0,4.0,الناس تكتب امور سلبية عن البنت اللي انقتلت أنا
img379.png,hate_speech,gender,0.0,4.0,الشب لما  البنت ترفض ترتبط معه حبيبتي تعبد المال وانا لا املك ربها
img354.jpg,hate_speech,religion,0.0,0.0,تكفين ابي اكون كلبك المطيع وخدامك هوهوهوهو واين النقاب والحجاب والعفة يا قحبة
img358.jpg,hate_speech,gender,0.0,4.0,المجتمع الشرقي المرأة فيمينست
img370.jpg,hate_speech,race,0.0,3.0,تاريخ العرب بول بعير
img375.jpg,hate_speech,national_origin,0.0,2.0,عندما تسافر لمدينة الرياض بالمملكة العربية السعوديه واثناء صعودك احدى الحافلات تصطدم يدك بمؤخرة رجل ثم ينظر لك مبتسما
img360.jpg,hate_speech,gender,0.0,4.0,كثرها تقبلك عمالة الصحون عمل مجيئك
img374.jpg,hate_speech,race,0.0,3.0,مناصرة إخوتهم المسلمين بباقي دول العالم عمل الفاسدين ادراة بلادهم منع التدخل الاجنبي بشؤون البلاد العرب بول بعير
img369.jpg,hate_speech,race,0.0,3.0,عندما تشعر بالوحدة ثم تشتري آسيويين من الشبكة العميقة
img383.jpg,hate_speech,national_origin,0.0,2.0,يمنيين مقاومة الجوع والحرب كوليرا
img385.jpg,hate_speech,national_origin,0.0,2.0,بنت مغطاة ساسها لراسها ولاعبان منها جامعة بالشارع الشعب اليمني
img378.jpg,hate_speech,national_origin,0.0,2.0,المصريين بس حد يقول لهم محمد صلاح مش فخر العرب طعمية
img372.jpg,hate_speech,national_origin,0.0,2.0,الآثار العراقية الآثار المصرية الاثار السورية الاثار السعودية
img371.jpg,hate_speech,national_origin,0.0,2.0,انجازات الدوله التركيه بعد سقوط الخلافة الاسلامية
img351.jpg,hate_speech,national_origin,0.0,2.0,عندما يذوب جليد القطب الشمالي وتحدث فيضانات سفينة كبيرة لتنقذ الحياة كوكب الأرض تريد أنت فتبقى عليها نوع ذكر تصل كوريا الجنوبية تسطع معه
img376.jpg,only offensive,no hate,2.0,,اهوال اخر الزمن الشهوات اغوائات المسلم الان
img382.jpg,hate_speech,religion,0.0,0.0,عندما تكون مسيحي عبد يسوع عيسى عليه سلام وعندما ياتي اليوم الموعود ينزل من السماء فتراه متجها نحوك هو و المسلمين لكي يقتلوك
img364.jpg,hate_speech,national_origin,0.0,2.0,جزائري نائم ثم تذكر انه لم يعلق على اليوتيوب
img362.jpg,hate_speech,national_origin,0.0,2.0,خليجي ينفجر غضبا بعد ان تذكر انه ليس لديه قناة يوتيوب
img361.jpg,hate_speech,national_origin,0.0,2.0,خليجي ينفجر غضبا بعد ان تذكر انه ليس لديه قناة يوتيوب
img359.jpg,hate_speech,national_origin,0.0,2.0,عندما تجد خليجي لا يقول لك سوي سبسكرايب و لا يملك قناة على اليوتيوب هذا الشخص هنا يحاول خرق قوانين الفيزياء
img353.jpg,hate_speech,religion,0.0,0.0,لما تكون ملحد جديد وتكون قاعدمع  ملحدين لكلام تهول ديني الملحدين
img381.jpg,hate_speech,religion,0.0,0.0,انا اسمع اغاني روك او ميتال زنوج مؤمنين بنظرية المؤامرة هل انت ملحد عبدة الشياطين
img366.jpg,only humor,no hate,1.0,,لما تخلص الشتوية وتكتشف انك اكتسبت اشي جديد خلالها
img355.jpg,only humor,no hate,1.0,,شخص تافه وفاشل
img377.jpg,hate_speech,national_origin,0.0,2.0,ثورات الربيع العربي دول الخليج
img373.jpg,hate_speech,religion,0.0,0.0,الاسلام دين عنصري رجعي يحض على الكراهية الاسلام يهدي للاستقامه بحياة الانسان والبعد عن سوء و مفاسد الدنيا 
img367.jpg,hate_speech,ddd,0.0,1.0,بتتريق على المكفوفين مش هيشوفوا البوست
img363.jpg,hate_speech,religion,0.0,0.0,عندما تقوم بتغيير بعض الايات في امتحان التربية الاسلامية حتى لا يشك الاستاذ بانك غششت من صديقك
img368.jpg,hate_speech,religion,0.0,0.0,الصورة النى ابكت الملاين القارة الاوروبية تسجد الصورة هذه اسلم بسببها مجوسي ومسيحي وشوية ديانات اخرى دخلت الاسلام لا تخرج دون ان تقول سبحان الله
img412.jpg,only humor,no hate,1.0,,لما تعرف الجدالى بصفتكم يفطر ويعيش المصلين لحم مغربيان
img392.jpg,only offensive,no hate,2.0,,لما يقول أنه البلاد تتصلح وتتطور آراء
img399.jpg,only humor,no hate,1.0,,يوتيوب ابن يحمل والدته امريكا الى الصين بالاقدام صيانة معها مبرر ريديمز
img418.jpg,hate_speech,gender,0.0,4.0,لما تقول لواحد مطوع ليش متزوج اربعة: واحدة ما تكفينيش
img398.jpg,only offensive,no hate,2.0,,اميرة ابوها
img390.jpg,hate_speech,gender,0.0,4.0,لما الاستاذ يقلهم ارسموا حاجة وتروح ترسم قوس قزح
img406.jpg,only offensive,no hate,2.0,,رمضان قرب جهال الحارة
img402.jpg,hate_speech,national_origin,0.0,2.0,اقسم بالله وراس امي وراس ابي وراس عيالي
img404.jpg,hate_speech,national_origin,0.0,2.0,لما تلعب ببجي وانت باليمن تسمع صوت طلقات وما تدريش من فين الصوت واجي بالضبط
img395.jpg,hate_speech,national_origin,0.0,2.0,لما تعرف انك بتخلف جاهل يمني وبيطلع نوري يدمر حياة الناس
img419.jpg,hate_speech,national_origin,0.0,2.0,لا أحد المجتمع اليمني ثقافة وحضارة ما يلزموناش يأما تخلف يأما بلاش
img403.jpg,hate_speech,national_origin,0.0,2.0,لا احد بعض اليمنيين بلعبوا بلياردو
img410.jpg,hate_speech,national_origin,0.0,2.0,الشعب اليمني رمضان هدا لازم أبطل القات المغرب
img400.jpg,hate_speech,national_origin,0.0,2.0,اصلاحي مؤتمري حوثي سلفي المهدي المنتظر اصحاب صنعاء
