file_name,meme_type,hate_type,meme_type2,hate_type2,text
img409.jpg,hate_speech,national_origin,0.0,2.0,لما تناقش حوثي وتسكته احنا في عدوان
img397.jpg,hate_speech,national_origin,0.0,2.0,لما تكون عدني او حضرمي ويجمع عليك اليوم بدون متشرب قلص شاهي اديني الحقنة بسرعة ارجوك محتاج الجرعة
img386.jpg,hate_speech,national_origin,0.0,2.0,لما ألبس حزام الامان السيارة اصحابي والشعب اليمني
img401.jpg,hate_speech,national_origin,0.0,2.0,شخص مصري ساقوم بفتح قناة تعليم الإنجليزية على اليوتيوب بعد دقائق كورس القواعد المضارع التام ما علاقة محمد صلاح بالمضارع التام
img396.jpg,hate_speech,national_origin,0.0,2.0,أمراض لم تعد موجودة بالعالم شعب اليمن السعيد يرمي القمامة بالشارع
img420.jpg,hate_speech,national_origin,0.0,2.0,ابو حنظلة كلمات غير مفهومة لحن سيء الشعب اليمني اللعنة هذا عميق
img415.jpg,hate_speech,national_origin,0.0,2.0,مسلسلات يمنية يفتحوها اهلي وقت الفطور انا صيانة نفح يمر حرمان مميز
img416.jpg,hate_speech,religion,0.0,0.0,ويد تجويد
img417.jpg,hate_speech,national_origin,0.0,2.0,سعودي لم يفعلوا زر الجرس في قناته
img389.jpg,only offensive,no hate,2.0,,مطبلين الانتقالي مطلبين الشرعية انا
img407.jpg,only offensive,no hate,2.0,,الشاعر محمد محماس يفوز بلقب شاعر الجامعة المتطرفين
img413.jpg,hate_speech,religion,0.0,0.0,مراهق لايزال امامي الوقت لكي اتوب لله واتوقف عن المعاصي ابدأ الصلاة سكرات الموت
img414.jpg,hate_speech,religion,0.0,0.0,تبدأ تنام بدري وتصحى بدري وتفكر وتشرب قلاص شاي وتقرأ الأخبار ونظام حياتك يبدا بالتحسن رمضان انا على وشك ان انهي مهنة هذا الرجل كليا
img405.jpg,hate_speech,religion,0.0,0.0,عندما يطلب منك جيرانك المشاركة في دفع المال لتزيين الشارع في رمضان
img391.jpg,hate_speech,religion,0.0,0.0,لما الشيطان يوسوس برمضان تسيب الصلاة وتلعب بجوارك فيجي صاحبك ينصحك وتقوم تسبه بالدين لا اله الا الله
img394.jpg,only humor,no hate,1.0,,الاستاذ درس اليوم الجهاز التناسلي للمرأة طلاب الثانوية صيانة مميز
img411.jpg,hate_speech,religion,0.0,0.0,بعض أئمة المساجد لما يصلي بالناس التراويح والمكيفات شغالة اول ما تقطع الكهربا ويبدا الكهر يطلع
img387.jpg,hate_speech,religion,0.0,0.0,لما تجزع قدامي بنت حلوة وما اتفرجله اسد السنة والجماعة هذا من فضل ربي
img393.jpg,hate_speech,gender,0.0,4.0,لما امك تقول اخترتلك عروس لما تشوفها ليلة الدخلة
img408.jpg,hate_speech,religion,0.0,0.0,عندما تجد احدهم شيوعي ومسلم بنفس الوقت
img388.jpg,only humor,no hate,1.0,,لما تحط راسك عند صاحبك الحلاق ويشوف الحلاقه السابقه كانت مش حقه
img430.jpg,hate_speech,ddd,0.0,1.0,الإمام غير المغضوب عليهم ولا الضالين طقل متوحد اميييييين
img433.jpg,only humor,no hate,1.0,,غدا أول أيام عيدالفطر الأمهات يفتح تكبيرة العيد
img439.jpg,hate_speech,gender,0.0,4.0,لا أحد البنات صاحبات الحجاب الطويل العجيب صيانة صغحة م مميز
img426.jpg,hate_speech,gender,0.0,4.0,احد الفتيات المسلمات بعد الإفطار
img434.jpg,hate_speech,gender,0.0,4.0,امرأة مخلوق عاطفي عشان هيك ما بتقدر تعمل قرارات منطقية الوضع بعد كل لعبة كرة قدم تقريبا
img432.png,only humor,no hate,1.0,,أنا بشرح لامي إنه برضه ابنها قادر على إنه يحط صحن فواكه يسوي قهوة إمي 
img427.jpg,hate_speech,national_origin,0.0,2.0,في ماليزيا سقوط طائرة متوسطة الحجم قرب نهر كبير ولا توجد خسائر بشرية عند العرب طائرة تشرب من الماء لا تخرج قبل ان تقول سبحان الله
img438.jpg,hate_speech,gender,0.0,4.0,لما تشاهد من بعي تغرق في البحر فتنقذها بالتنفس الاصطناعي لكن بعد ذلك تكتشف الذي انقذته متحول جنسي
img441.jpg,hate_speech,national_origin,0.0,2.0,الدنمارك تحتل المرتبة الثالثة السعادة عالميا الدنمارك تحتل المرتبة الخامسة في استخدام ادوية المضادة للاكتئاب
img452.jpg,hate_speech,national_origin,0.0,2.0,من هو الشعب اليمني أنا جماعة كاملة من الحمقى المطيعين
img451.jpg,hate_speech,national_origin,0.0,2.0,لا أحد مادامت السعوديه بأمان وديننا بأمان هناك ستضحي بنفسها بكل سرور الدول العربي السعودية اخبار ما تهمكش افتتاح اول ديسكو حلال في جدة
img436.jpg,hate_speech,national_origin,0.0,2.0,أصحاب صنعاء لما تسحروا اليوم
img443.jpg,hate_speech,religion,0.0,0.0,صورة مسربة الديسكو الحلال السعودية
img422.jpg,hate_speech,national_origin,0.0,2.0,شكل الإصلاحي لما التحالف يجبره يسب السلطان أردوغان الشيخة موزة
img423.jpg,hate_speech,national_origin,0.0,2.0,أمطار السيد والبركة على عدن أهل عدن الي آخر مره شافوا فيها المطر قبل الهجرة صيانة مميز منحة مبرر بسيط
img428.jpg,hate_speech,national_origin,0.0,2.0,لما تتخرج في اليمن وتستلم الشهادة صيانة مميز اليمن
img446.jpg,hate_speech,national_origin,0.0,2.0,لا احد طفل يمني القارعة ما القارعة جدتي مصارعة
img431.jpg,only humor,no hate,1.0,,بعدما ينتهي رمضان بعد تعب وارهاق جسم وارق النوم تأتي للخلود الى نوم عميق تسمع والداك يقول اذهبوا لإيقاظه لصلاة العيد
img448.jpg,hate_speech,religion,0.0,0.0,مباشرا ديسكو الحلال
img444.jpg,hate_speech,religion,0.0,0.0,لما أجنبي يدخل الديسكو الإ سلامي السعوديه ويطلب الكحول يكتشف انه عبارة ماء مثلج بنكهة يتعصب ويبدأ يعمل ضجة احد الناصحين يقله يهدأ لإنه هذا ديسكو إسلامي والكحول حرام صيانة مميز صفحة م
img453.jpg,hate_speech,religion,0.0,0.0,أمام المسجد اللي متزوج اربع ومطلق وحده ويخطب يوم الحور العين بين محنة الدين ومحنة الدنيا
img425.jpg,hate_speech,religion,0.0,0.0,الإمام صلاة الوتر أثابكم الله الجهال الجالسين من اول صلاة التراويح
img454.jpg,hate_speech,ddd,0.0,1.0,لما اشوف الدغ امر امير الامراء بحفر حفرة في الصحراء
img449.jpg,only offensive,no hate,2.0,,محد اقسم بالله محد محمد زايد
img445.jpg,hate_speech,religion,0.0,0.0,عندما تدخل الى الديسكو وترى عاهرة مؤخرة كبيرة ولا تضطر لغض البصر لانه حلال
img442.jpg,hate_speech,ddd,0.0,1.0,لما تروح تتمرن صالة رياضية بعد إنقطاع دام سنوات وتصحى ثاني يوم
img447.jpg,hate_speech,religion,0.0,0.0,عندما تسمع كاحل زوجتك كشف لمدة ثانيتين عار
img424.jpg,hate_speech,ddd,0.0,1.0,انا اقول لجدتي اسمي وابن من انا جدتي بعد ثواني لم اقابل هذا الرجل من قبل في حياتي قط
img455.jpg,hate_speech,religion,0.0,0.0,حين تريد أن تظهر للغرب الاسلام دين رحمة تسامح لكنك تموت في تفجير انتحاري قام به مسلمون
img429.jpg,hate_speech,gender,0.0,4.0,انا الفتاة الاكثر قبحا في المدرسة
img421.jpg,hate_speech,religion,0.0,0.0,لما تدخل الحمام دون ماتقول اللهم اني أعوذ الخبث الخبائث
img435.jpg,hate_speech,religion,0.0,0.0,عندما ترسل ابنك للمدرسة مع الحقيبة الخطأ
img440.jpg,only humor,no hate,1.0,,عندما كنت أذاكر كنت تشاهد الأفلام الجنسية الآن اسال جوني ميا لعلهما يساعدانك
img437.jpg,only humor,no hate,1.0,,عندما قطرعلى بالك فكرة فتقرر تحويل هاته الفكرة إلى ميم لكنك تجدها سخيفة بينما تتصفح فايسبوك تجديد الصفحات قامت بنشر ميم يحتوي علي نفس الفكرة التي ظننت أنها سخيفة وقد حصد ذلك المي تفاعل كبير انت
img450.jpg,only humor,no hate,1.0,,عندما تقوم بتوديع أصدقاءك قبل اجتياز امتحان الباكالوريا ثم تكتشف انك رسبت كذلك اصدقاؤك سوف تلتقون في السنة الدراسية القادمة
img463.jpg,hate_speech,gender,0.0,4.0,لا احد فتيات 2003
img470.jpg,only humor,no hate,1.0,,جدتي لقد شبعت من يهتم لرأيك أيها الداعر
img457.jpg,hate_speech,race,0.0,3.0,لجمع الاغراض المدرسية لجمع النقود لجمع العرب
img480.jpg,hate_speech,race,0.0,3.0,اصدقائي الفلاحين بعد اكتشافهم رحلة المزرعة كانت بقصد التر فيه النفس وليس حراثة الارض
img461.jpg,hate_speech,race,0.0,3.0,حسنا لم يتبقى سوى دقيقة واحدة ثمة شيء تريدأن تقوله قبل نهاية الحصة نعم اود التحدث قليلا عن كل ما قدمه العرب للبشرية حسنا ماذا عن ال55 ثانية المتبقية
img467.jpg,hate_speech,gender,0.0,4.0,لما شاب فاحش الثراء يتقدم للزواج فيمينست توافق احسست انه بقدر المرأة بحترمها
img481.jpg,hate_speech,national_origin,0.0,2.0,وصول قوات أمريكية للدفاع السعودية من الحوثيين مطوع سعودى ألا أدلكم على الديسكو الحلال أسود السنة
img462.jpg,hate_speech,national_origin,0.0,2.0,طياري التحالف السعودي كل يوم منذ 4 سنوات اليمن لدينا مدينة لاحراقها
img459.jpg,hate_speech,national_origin,0.0,2.0,السعودية كل يوم تقصف الحو ثبين البنية التحتية لليمن قصف اليمنيين عزل لا يمتون للحرب بصلة استعمار الحوثيين يردون ويقصفون السعودية السعودية
img475.jpg,hate_speech,national_origin,0.0,2.0,لما اليمنيين النورمي يدخل يعلقوا على بنات التيك توك ووو ابوي الحلى جعلي فحصة مالية اقبلي الاضافة
img466.jpg,hate_speech,national_origin,0.0,2.0,لما عادك مولود جديد تستدرك انك انولدت اليمن بين دولة
img477.jpg,hate_speech,national_origin,0.0,2.0,عندما يقول شخص عراقي كلبي فهل يقصد اهانتك ام انه يمدحك
img465.jpg,hate_speech,national_origin,0.0,2.0,الطبيب وكما ترى هذا عمود الفقري ليبي شنو إبن ارجعه لمكانه يابن العاهرة
img471.jpg,hate_speech,national_origin,0.0,2.0,عندما تخبر عمالك المصارعة بان اول شخص ينتهي نقل رمل سيحصل على علبة سردين زيادة على الفداء
img490.jpg,hate_speech,national_origin,0.0,2.0,شخص سبعاوي يصل لعمر أبوه
img472.jpg,hate_speech,national_origin,0.0,2.0,عندما تكون حاوية قمامة تعيش بهدوء في الزرقاء وبعد عدة سنوات يقوم احد سكان الحي برمي القمامة داخلك بدل بعثرتها الشارع
img483.jpg,hate_speech,national_origin,0.0,2.0,ابن عشائر اردني عندما يترشح للانتخابات يا عرب يا فلسطنيين أردنيون مسلمين مسيحيين سأعيد لكم القدس خلال ثواني عوني حدادين انشروا الفيديو
img479.jpg,hate_speech,national_origin,0.0,2.0,لو ان الجزائر لها حدود فلسطين ستتحرر اليوم لما يستخدمون الطائرات
img478.jpg,hate_speech,national_origin,0.0,2.0,شخص يقلد صوت البقرة صديقي الهندي
img487.jpg,hate_speech,religion,0.0,0.0,عندم تقوم برمي علبة عصير فارغة على رأس صديقك وهو يحاسب امام الله يوم القيامة لتجعله يكفر أمام الجميع يدخل النار
img464.jpg,hate_speech,religion,0.0,0.0,زميلي نشتيك تجي تراجعنا المادة انا والله آسف جدا مشغول زميلي صيانة مميز معها يمر يمتد صالة مميز
img486.jpg,hate_speech,national_origin,0.0,2.0,عندما تكون ياباني وتنهض صباحا
img468.jpg,hate_speech,national_origin,0.0,2.0,كيف كان بمر يوم الأردني قبل جلب البلجيكي الحضارة
img488.jpg,hate_speech,religion,0.0,0.0,يسألونك فيه عن الشهر الحرام قتال فيه قل قتال فيه كبير صد عن سبيل الله كفر به ويحك اصبئت عن قضيتنا الجنوبية اللات العزة لاذبحنك ذبح البعير
img485.jpg,hate_speech,religion,0.0,0.0,قال رسول الله من حج فلم يرفث ولم يفسق رجع كيوم ولدته أمه
img474.jpg,hate_speech,ddd,0.0,1.0,كيفاش تحكي العباد القصار
img484.jpg,hate_speech,religion,0.0,0.0,اسماعيل لما حضره ابوه ابراهيم لذبحه المهم رضاء الوالدين الجنة تنادي اصلا انا فكرت بالانتحار
img460.jpg,hate_speech,ddd,0.0,1.0,دكتور احمد نعم المذيعة دكتور احمد
img469.jpg,only humor,no hate,1.0,,هل حمدت الله اليوم ام تنتظر ان تعطس
img458.jpg,hate_speech,religion,0.0,0.0,عندما تذهب للصلاة فتسمع شخص في المسجد بجانبك يدعو الله ان يطيل في عمره لكنه لا يعلم انك ارتديت حزامك المفضل
img489.jpg,hate_speech,religion,0.0,0.0,تؤمن بوجود الله نعم تؤمن باله الاغريق لا لماذا لأنها مجرد قصص ليس لها حضور ملموس في حياتنا
img473.jpg,hate_speech,religion,0.0,0.0,عندما تتزوج امراة بهودية تنجب اولاد تقتلهم الجهاد
img482.jpg,hate_speech,religion,0.0,0.0,عندما تدخل مطعم وتجده يبيع لازانيا
img456.jpg,hate_speech,ddd,0.0,1.0,حين تحضر عيد ميلاد ابن جيرانك المصاب بشلل ساقيه تقدم لوح تزلج كهدية منك عائلته وكل المنزل
img476.jpg,hate_speech,religion,0.0,0.0,آنا في الخامسة من عمري امي لماذا يموت بعض الناس هم شباب أمي لأن الله يشتاق لعباده المخلصين جدتي ذات سنة
img502.jpg,only offensive,no hate,2.0,,موظفين الأمن الجامعي لما تحاول تشرحلهم إنك مآخذ ثلاث مطاعيم وفحص بس مش قادر تنزل تطبيق على تلونك بقدرش افوتك
img494.jpg,hate_speech,gender,0.0,4.0,فتاة تمشي الشارع انا احذروا غسالة صحون متحركة
img501.jpg,hate_speech,gender,0.0,4.0,شبكة نتفليكس عمل جيد لكن لماذا هذا الفيلم لا يحمل ألوان كاتب السيناريو ألوان ماذا تقصد شبكة نتفليكس
img519.jpg,hate_speech,religion,0.0,0.0,ياسمين حتى كانت امنا حواء ماشية بورقة شجر ولا حدا قال لها عيب والحرام ترا البكيني بداية الخليقة الناس عاملة قصة لا احد طيب يا ستي شكرا كقاية
img499.jpg,hate_speech,national_origin,0.0,2.0,عندما تكون غير شركسي تذهب للتقدم لخطبة الفتاة الشركسية المثيرة الحي عائلتها
img524.jpg,hate_speech,race,0.0,3.0,الحدائق موجودة بدوي عنده حصان
img508.jpg,hate_speech,national_origin,0.0,2.0,عندما تكتشف الدواء الحقيقي ليس البان وبول البعير
img504.jpg,hate_speech,national_origin,0.0,2.0,لا أحد البدو بعد انتهاء اي حرب فيد فيد فيد
img520.jpg,hate_speech,national_origin,0.0,2.0,مولد نبوي السعودية والحمارات السعودية والحمارات ديسكو حلال ويوم الفلانتاين و رأس السنة الميلادية
img493.jpg,hate_speech,national_origin,0.0,2.0,حضرمي
img509.jpg,hate_speech,national_origin,0.0,2.0,لما اليمن تفوز ب1\10 ايش المنتخبات الضعيفة هذي هاتوا لنا البرازيل
img497.jpg,hate_speech,national_origin,0.0,2.0,صيانة مميز صفحة مميز يمنية امريكا ايران السعودية اسرائيل الامارات
img514.jpg,only humor,no hate,1.0,,عندما يدخل مجموعة لصوص الى بيتك ويقومون بسرقته وضرب واغتصابك عند خرج جهم يقوم احدهم بشتم النادي الفيصلي الا الفيصلي يا اولاد النائمة
img516.jpg,hate_speech,national_origin,0.0,2.0,الهجر الفلسطينية الى الأردن تحصل عام 1948 الأردن الاردن قبل عام 1947
img513.jpg,hate_speech,national_origin,0.0,2.0,محمد عساف بكيفية شيء شيء شيء البلاجكة
img491.jpg,hate_speech,national_origin,0.0,2.0,لما تكون حارس مصرى راكب باص كوستر وتقعد بنت جمبك وتلزم فيك وتلك اسفة انا مقربة عليك شوي المصري
img496.jpg,hate_speech,national_origin,0.0,2.0,المواطن الأردني عندما يقترب موعد الإنتخابات النيابية
img523.jpg,hate_speech,national_origin,0.0,2.0,البلجيكي حصل على رقم وطني قابل بلجيكي آخر
img515.jpg,hate_speech,national_origin,0.0,2.0,ولا حدا البلجيكي باي مكان
img512.jpg,hate_speech,national_origin,0.0,2.0,عندما يلعب النابلسي مع حيوانه الأليف بحوش الضار
img510.jpg,hate_speech,national_origin,0.0,2.0,جدي والشباب بعد دقيقتين توقيعهم على رقة بيع الأراضي لليهود
img492.jpg,hate_speech,national_origin,0.0,2.0,عندما يرجع الزرقاوي المنطقة
img503.jpg,hate_speech,national_origin,0.0,2.0,عندما تقدم ا الخاص لشركات خارج الاردن
img517.jpg,only humor,no hate,1.0,,انتاج اول ميتسوبيشي لانس عام المخابرات الاردنية عام
img525.jpg,hate_speech,religion,0.0,0.0,لما البنت المسيحية تسلم عليك بالايد عارفة انك من نزال حقا قام
img495.jpg,hate_speech,ddd,0.0,1.0,لما يكون فيك عصبة بظهر ويدعوك على واحد يشرحلك يقوم يصورلك رقبتك وظهر والعمود حقك انيك امك انا يا ابن الزنوة
img498.jpg,only humor,no hate,1.0,,لما مرتك تحصل فار وتصيبك تتخبط معه بالفريق وفجأة يضيع عليك وترأس وبعدين تخرج عشان تواج مرتك وتسأل كيف سويت
img522.jpg,hate_speech,religion,0.0,0.0,عندما تبدأ الشعور ان لا احد من المستمعين الى الخطبة يصدقك اقسم بالله اني رايته بالمنام
img500.jpg,hate_speech,religion,0.0,0.0,لما تلاقي تطبيق المصحف بينعمل له تحديث
img505.jpg,hate_speech,ddd,0.0,1.0,عندما يسألك منكر ونصير نبيك وتجيبهم محمد يقول الله فيقولوا احكي برغر يجدعان حيام عليكوا والله
img511.jpg,hate_speech,religion,0.0,0.0,عندما يسمع الاخوان الثورة مرقد اشتعلت معلنين بذلك بدء موسم العاب ركوب الامواج
img521.jpg,hate_speech,ddd,0.0,1.0,قبل الميلاد اختراع الهيروغليفية الانسان سنة قبل الميلاد
img518.jpg,hate_speech,religion,0.0,0.0,لما تبعثيله نودز فيقلب عليكي ويهدد بنشر الصور وتدعي الله يمسح الصور تليفونه
img507.jpg,hate_speech,religion,0.0,0.0,حين تدخل إلى الصلاة صديقك الدي يدخل حياته إلى جامع وتقول لقد نسيت تحية المسجد السلام عليكم ايها المسجد
img506.jpg,only offensive,no hate,2.0,,الختايره الكراسي الأول عندما يطول خطاب النائب و تتاخر المناسف
img540.jpg,only offensive,no hate,2.0,,طلاب شعبة الاداب
img558.jpg,hate_speech,gender,0.0,4.0,عندما تكون قروي وتنجب زوجتك أول مولود انثى فلا تقوم بوعدها رغم العار أقاربك فيمنست
img532.jpg,hate_speech,gender,0.0,4.0,لما تسأل فيمينيست يعنى ايه فيمينيست والله يا ابني مش عارفة أدينا بنقلع وخلاص
img550.jpg,hate_speech,gender,0.0,4.0,فيمنست تشاهد قيامة أرطغرل ولقيت الزوجه بتقول تزوجها سيدى هو احنا عبيد يا حكومة مشترينا من سوق عوكاظ ولا ايه
img533.jpg,hate_speech,national_origin,0.0,2.0,عندما يطالب المواطن اليمني بمرتباته
img538.jpg,only humor,no hate,1.0,,سعودي منزل الصورة دي وكاتب قاعد بكلم ابرا بهذا الفلتر عشان اخوها لو دخل علينا فجاة وحقيقي الخلايجة والسعوديين دول في عالم ثاني خالص
img536.jpg,hate_speech,national_origin,0.0,2.0,حل الازمة اليمنية وتحسين الوضع 
img529.jpg,hate_speech,national_origin,0.0,2.0,لما تكون حوثي وعندك مهمة صيد حمام ما صدت اي حمامة فتسمع المدرب يغششك ويقلك تخيلهم ضوافع
img549.jpg,only offensive,no hate,2.0,,اول اشي بشكر جلالة القائد على دعمه للشباب و بفضله قدرنا نعمل اول محلبة ماعز في المنطقة و هذا مو الانجاز الوحيد فبدعمه للشباب والريادة افتتحنا المركز المليار للنسوان عشان يبيعوا فيه مخللات ومقدوس ويتعلموا خياطة
img528.jpg,hate_speech,national_origin,0.0,2.0,مضرط المطايزة النظام العشائري مهم جدا للبلد لايمكن الاستغناء عنه ابدا احنا اصل البلد النظام العشائري عاجل فصل عشائري بخمسة ملايين دينار لشاب ضرط سهوا بصوت عالي في فاتحة احد الشيوخ
img543.jpg,only humor,no hate,1.0,,أدوات حلاقة حلاق عادي أدوات حلاقة حلاق عراقي
img555.jpg,only humor,no hate,1.0,,الأردنيين يوم الجمعة
img557.jpg,hate_speech,national_origin,0.0,2.0,انا بروح الدول الغنية بس الدول الفقيرة لا يابا احلى مساء عليك
img539.jpg,hate_speech,national_origin,0.0,2.0,ميم عن الحضارم ميم عن اصحاب صنعاء ميم على البدو ميم على اليفيعة يافع عصية عليكم يافع حرروا المريخ من الكائنات الفضائية
img548.jpg,hate_speech,national_origin,0.0,2.0,أحد البلاجكة ورعاة الغنم عندما يصبحون نسائب
img556.jpg,hate_speech,national_origin,0.0,2.0,عندما تضطر إلى التخلص بلجيكي الي عامل قلق بالمنطقة بسبب فوز الوحدات
img552.jpg,hate_speech,race,0.0,3.0,اندلاع الحرب العالمية الثالثة الصينيين
img554.jpg,hate_speech,national_origin,0.0,2.0,لما واحد صيني يقابل واحد بتاع عربية كبدة
img553.jpg,hate_speech,national_origin,0.0,2.0,عندما تمر بجانب حارة السبتاوية وتقول السلام عليكم بصوت خشن النجاة 
img527.jpg,hate_speech,national_origin,0.0,2.0,لما تنعزم عمنسف عند بلاجكة ملاحظة يؤكل بالملعقة
img544.jpg,hate_speech,national_origin,0.0,2.0,فرنسا تنهب ثروات الشعوب الافريقية وتتسبب تفقيرها الشعوب الافريقية تهاجر فرنسا
img530.jpg,only humor,no hate,1.0,,لما يجي الإختبار الوحيد الي مراجعته منه حاجة ومعتمد إعتماد كامل على جوالي البراشيم الي عندي المراقب
img560.jpg,hate_speech,religion,0.0,0.0,كيف أرى نفسي عندما أتناول تمرا بلبن
img559.jpg,hate_speech,religion,0.0,0.0,لاتكثروا في الردود بالتعليقات فانها تؤدي الى الماسنجر والعياذ بالله
img542.jpg,hate_speech,national_origin,0.0,2.0,عندما تبدأ الحرب العالمية وتقوم ايران بالاعتراض محكمة العدل الدولية على عدم تساوي القوى بين الاطراف المتحاربة لتقضي المحكمة بسحب جميع الاسلحة الموجودة العالم وتوزيعها بشكل عادل على الجميع وبالفعل يبدأ التوزيع ليصل الدود عند البلاجكة لإختيار السلاح الفتاك الذي سيما عربون فيه البلاجكة
img531.jpg,hate_speech,religion,0.0,0.0,لما تخلي ابنك يروح المسبح دولة التحفيظ ويرجع لك طيزه تقطر المطوع المشرف هذه احد اضرار الكلور الذي وضعه اعداء الاسلام للنيل منا اخي المسلم
img545.jpg,hate_speech,national_origin,0.0,2.0,شاب بجامعه الطفيلة يلقي التحيه على زميلة له في المحاضرة الطفايلة
img551.jpg,hate_speech,religion,0.0,0.0,لا يجوز الله يرحمها
img526.jpg,hate_speech,religion,0.0,0.0,لاا ديننا وسطي جميل كيشوت انتشر بالسيف اندثر بالسيف و يرجع بالسيف انتشر بالسيف
img534.jpg,hate_speech,ddd,0.0,1.0,عندنا تلعب ماينكرافت لمدة تزيد عشرين سنة
img547.jpg,hate_speech,religion,0.0,0.0,طالب مسيحي يقرأ الانجيل ومرت جملة لم تعجبه مين معو محاي
img537.jpg,hate_speech,religion,0.0,0.0,دكتور النظم الاسلامية يكرمي ويهديني مصحف لاني الوحيد الي جبت علامة كاملة انا ملحد صرلي سنتين
img541.jpg,hate_speech,ddd,0.0,1.0,انا قبل مقابلة العمل تتكلم بغرابة تظهر بشكل غريب تتصرف بغرابة انا ادخل المقابلة
img546.jpg,hate_speech,religion,0.0,0.0,المسيحيين يشوفوا خيسوس كيسوس رجع
img535.jpg,only humor,no hate,1.0,,لما تمتلئ ذاكرة الهاتف فتقرر ضربه على الحائط فيفقد الذاكرة
img591.png,hate_speech,religion,0.0,0.0,بعدما تشرب وتتذكر انك صائم
img590.png,hate_speech,religion,0.0,0.0,الناس لما تسب الدين والرب بالشارع والأماكن العامة
img565.jpg,only offensive,no hate,2.0,,شيخ ومتدين ويصلي كل الفروض ابنه
img586.jpg,hate_speech,gender,0.0,4.0,لما تتزوج نسوية وتقول لها مصاريف البيت بالنص كنوع المساواة هل انت استغلالي هل انت استغلالي ذكوري شرقي تتخلى عن مسؤولياتك
img577.jpg,hate_speech,gender,0.0,4.0,النساء الفيمينيست وتعرف معنى انها فيمينيست النساء الفيمينيست ولا تعرف معنى انها فيمينيست
img585.jpg,hate_speech,gender,0.0,4.0,لما تفتح الباب فيمنست لأنك محترم تصفعك وجهك تقل عاملني بمساواة فترعفها وتقل لك تضرب بنت أنت
img588.jpg,hate_speech,gender,0.0,4.0,واقفة بالشارع عريانة اكيد قحبة اسمها فيمينيست يا ذكوري يا متخلف
img583.jpg,hate_speech,gender,0.0,4.0,لا احد فيمينيست يمنية تشتي تسافر اوروبا
img589.jpg,hate_speech,gender,0.0,4.0,صاحب البقالي يهرب فيمينست
img587.jpg,hate_speech,gender,0.0,4.0,لما يدخلك اثنين شواذ بالخاص تعرفهم بعض
